Customer Name,Recency,Frequency,Monetary,cluster_kmeans
Tara Sahota,189,1,176399.1,1
Tara Salvi,117,1,53463.15,0
Tara Sanghvi,561,1,57673.6,0
Tara Sharaf,33,1,23670.0,0
Tara Walia,532,1,126196.1,1
Taran Aggarwal,717,1,12301.0,0
Taran Anand,282,1,56990.4,0
Taran Bala,110,1,32800.0,0
Taran Balay,264,1,292357.5,1
Taran Bedi,189,1,24821.7,0
Taran Bhandari,654,1,45377.0,0
Taran Buch,701,1,232833.0,1
Taran Chahal,637,1,23765.2,0
Taran Chaudhary,374,2,184785.75,2
Taran Deo,450,1,85120.7,1
Taran Dhingra,58,1,165790.8,1
Taran Ganesan,380,1,188409.6,1
Taran Goyal,532,1,143879.4,1
Taran Iyengar,427,1,173972.55,1
Taran Kakar,5,1,19231.8,0
Taran Kala,688,1,40959.0,1
Taran Karan,474,1,110912.0,1
Taran Khalsa,234,1,367179.75,1
Taran Khare,666,1,77577.0,1
Taran Krishnan,117,1,28662.4,0
Taran Lad,293,1,47255.2,0
Taran Rajagopalan,340,1,116707.5,1
Taran Raju,223,1,6318.05,0
Taran Rastogi,218,1,47256.0,0
Taran Ratta,535,1,62683.25,1
Taran Sahni,162,1,179430.75,1
Taran Sengupta,46,1,277552.0,1
Taran Setty,26,1,19871.0,0
Taran Sharma,189,1,54038.85,0
Taran Singh,666,1,97913.2,1
Taran Som,313,1,1468.7,0
Taran Talwar,578,1,101654.75,1
Taran Tiwari,27,1,24302.7,0
Taran Vig,226,1,229552.0,1
Tarini Bakshi,592,1,19167.2,0
Tarini Bali,155,1,64705.5,0
Tarini Bandi,627,1,234090.0,1
Tarini Behl,299,1,116376.9,1
Tarini Dada,425,1,212660.0,1
Tarini Dass,265,1,308860.0,1
Tarini Doctor,381,1,186289.4,1
Tarini Ganesan,614,1,69777.0,0
Tarini Kuruvilla,264,2,64240.8,2
Tarini Mall,113,1,220662.2,1
Tarini Manne,497,1,22707.9,0
Tarini Ravi,561,1,147570.0,1
Tarini Sani,133,1,254768.4,1
Tarini Sant,11,1,11200.0,0
Tarini Sarna,137,1,195771.15,1
Tarini Shere,601,1,3806.1,0
Tarini Shukla,165,1,149838.75,1
Tarini Sura,290,1,115362.0,1
Tarini Talwar,621,1,114370.5,1
Tarini Thaman,123,1,198934.4,1
Tarini Varkey,657,1,83940.1,1
Tarini Walia,353,1,6503.4,0
Tejas Amble,624,1,2448.15,0
Tejas Bal,345,2,101808.0,2
Tejas Bhardwaj,151,1,65347.15,0
Tejas Bobal,412,1,159616.8,1
Tejas Bora,300,1,174705.0,1
Tejas Borra,297,1,90024.0,1
Tejas Dalal,422,1,22100.0,0
Tejas Dara,644,1,30800.9,0
Tejas Dugar,176,1,2722.55,0
Tejas Ghose,253,1,36032.4,0
Tejas Gupta,50,1,8435.0,0
Tejas Hayre,426,1,35492.8,0
Tejas Jayaraman,461,1,156618.0,1
Tejas Kadakia,718,1,187120.0,1
Tejas Kaur,188,1,67075.0,0
Tejas Kulkarni,132,1,134361.6,1
Tejas Ramachandran,298,1,64619.1,1
Tejas Ramesh,197,1,18037.8,0
Tejas Saran,128,1,63341.15,0
Tejas Sastry,529,1,134667.0,1
Tejas Sha,303,1,29906.4,0
Tejas Sidhu,16,1,98560.0,1
Tejas Sood,147,1,12113.45,0
Tejas Vora,116,1,186736.5,1
Tiya Balan,611,1,59876.55,0
Tiya Banerjee,334,1,222997.5,1
Tiya Bedi,386,1,58351.85,0
Tiya Dhar,260,1,36987.75,0
Tiya Dutta,287,1,299164.0,1
Tiya Gera,164,1,72667.4,0
Tiya Hans,477,1,282450.2,1
Tiya Jayaraman,314,2,182318.59999999998,2
Tiya Kamdar,239,1,192128.0,1
Tiya Kannan,485,1,47897.1,0
Tiya Mall,490,1,26309.2,0
Tiya Mani,85,1,26532.0,0
Tiya Raja,148,1,17685.2,0
Tiya Sandhu,153,1,63093.0,1
Tiya Sarna,333,1,233667.0,1
Tiya Shroff,576,1,98791.2,1
Tiya Warrior,216,1,13768.0,0
Trisha Balan,261,1,86414.4,1
Trisha Bansal,549,1,31357.6,0
Trisha Bhargava,179,1,98009.6,1
Trisha Bora,19,2,87439.85,2
Trisha Dewan,463,1,66261.0,1
Trisha Dugal,112,1,21420.0,0
Trisha Dugar,393,1,73944.2,1
Trisha Dutt,397,1,84677.3,1
Trisha Gandhi,635,1,82582.4,1
Trisha Golla,626,1,71400.0,1
Trisha Goswami,405,1,265.05,0
Trisha Kari,342,1,43412.4,0
Trisha Lad,20,2,376296.2,2
Trisha Majumdar,87,1,127963.8,1
Trisha Mandal,35,1,21737.6,0
Trisha Mani,387,1,135711.3,1
Trisha Ram,191,2,82071.5,2
Trisha Raman,320,1,99334.0,1
Trisha Rau,66,1,157072.35,1
Trisha Raval,8,1,191539.0,1
Trisha Sankaran,153,1,6736.25,0
Trisha Sharaf,495,1,9843.9,0
Trisha Sodhi,361,2,258191.0,2
Trisha Solanki,370,1,159230.0,1
Trisha Srivastava,372,1,4555.0,0
Trisha Sur,678,1,54283.5,1
Trisha Tiwari,537,1,53482.0,0
Trisha Upadhyay,114,1,26509.6,0
Trisha Vyas,201,1,77011.7,1
Tushar Arya,590,1,291137.75,1
Tushar Aurora,501,1,81724.8,1
Tushar Bahri,121,1,65015.1,0
Tushar Balay,696,1,191990.25,1
Tushar Behl,282,1,69153.6,0
Tushar Dani,172,1,54048.0,1
Tushar Devan,35,2,276006.0,2
Tushar Dua,277,1,59411.2,0
Tushar Dube,591,1,55797.4,0
Tushar Dutt,398,1,133446.6,1
Tushar Gara,367,1,46532.9,0
Tushar Gera,80,1,46636.1,0
Tushar Goel,72,1,142989.0,1
Tushar Iyengar,524,1,14320.8,0
Tushar Jain,455,1,127916.8,1
Tushar Kakar,653,1,121773.0,1
Tushar Koshy,104,1,116614.4,1
Tushar Krish,367,1,160099.2,1
Tushar Sachdev,302,1,14345.0,0
Tushar Sankaran,12,1,196069.5,1
Tushar Thakkar,682,1,7712.0,0
Umang Bail,396,1,157221.2,1
Umang Barad,203,1,7436.6,0
Umang Bora,398,1,17553.15,0
Umang Chahal,434,1,55455.0,1
Umang Dutt,407,1,73688.4,1
Umang Ghose,599,1,958.8,0
Umang Gola,507,1,33504.0,0
Umang Goswami,545,1,362.1,0
Umang Gulati,90,1,220789.2,1
Umang Gupta,440,1,150564.75,1
Umang Hora,719,1,121176.0,1
Umang Iyengar,493,1,22701.2,0
Umang Kapadia,78,1,324950.0,1
Umang Ramanathan,63,1,20064.0,0
Umang Roy,537,1,105136.5,1
Umang Sachdeva,526,1,162547.2,1
Umang Sankar,585,1,9413.75,0
Umang Saran,352,1,60453.9,0
Umang Sethi,174,1,48552.0,0
Umang Shanker,393,1,205776.0,1
Umang Sood,667,1,116766.0,1
Umang Thaman,391,1,245096.0,1
Umang Varghese,512,1,126383.1,1
Umang Varty,696,1,312445.5,1
Umang Virk,110,1,47480.4,1
Urvi Amble,670,1,158885.0,1
Urvi Babu,354,1,40378.4,0
Urvi Bhavsar,189,1,22325.0,0
Urvi Chad,481,1,33328.5,1
Urvi Chada,29,2,107356.15,2
Urvi Dayal,614,1,92432.0,1
Urvi Ganesh,455,1,40658.4,0
Urvi Hayre,464,1,74856.2,1
Urvi Kaul,641,1,70446.0,1
Urvi Khatri,699,1,132605.1,1
Urvi Krishnan,595,1,60307.5,0
Urvi Loyal,64,1,7311.6,0
Urvi Mammen,528,1,135704.0,1
Urvi Rout,280,1,115243.0,1
Urvi Saraf,174,1,46242.0,0
Urvi Shenoy,38,1,12915.25,0
Urvi Shroff,138,1,7779.2,0
Urvi Upadhyay,398,1,103353.6,1
Urvi Varma,267,1,2820.0,0
Urvi Vora,561,1,183584.7,1
Uthkarsh Bahl,65,2,140996.0,2
Uthkarsh Bail,636,1,320819.75,1
Uthkarsh Batta,437,1,217788.45,1
Uthkarsh Bhardwaj,396,1,79827.0,1
Uthkarsh Bhat,593,1,91206.0,1
Uthkarsh Bhatnagar,16,1,22918.0,0
Uthkarsh Bora,401,1,34996.2,0
Uthkarsh Chad,188,1,59964.0,1
Uthkarsh Chanda,108,1,56969.6,0
Uthkarsh Dara,191,2,177224.8,2
Uthkarsh Grewal,340,1,40274.7,0
Uthkarsh Jani,134,1,147658.5,1
Uthkarsh Khosla,47,1,7782.0,0
Uthkarsh Kohli,130,1,272340.0,1
Uthkarsh Kumer,108,1,94940.8,1
Uthkarsh Lal,204,1,61678.55,0
Uthkarsh Lalla,672,1,6848.55,0
Uthkarsh Madan,360,1,59542.4,0
Uthkarsh Sankaran,214,1,45834.55,0
Uthkarsh Sen,658,1,136601.6,1
Uthkarsh Shetty,633,1,165942.0,1
Uthkarsh Solanki,532,1,80248.5,1
Uthkarsh Soman,394,1,9658.0,0
Uthkarsh Suresh,180,1,46245.05,0
Uthkarsh Tara,352,1,110268.0,1
Uthkarsh Thakkar,226,1,58614.4,0
Uthkarsh Viswanathan,626,1,307660.0,1
Vaibhav Banik,716,1,171700.0,1
Vaibhav Basu,93,1,246648.75,1
Vaibhav Bava,509,1,12195.0,0
Vaibhav Bhalla,464,1,45873.6,0
Vaibhav Bora,308,1,79478.9,1
Vaibhav Borra,43,1,158521.75,1
Vaibhav Buch,699,1,20516.8,0
Vaibhav Chand,81,1,114382.4,1
Vaibhav Chaudhari,112,1,22486.0,0
Vaibhav Dey,66,1,16791.75,0
Vaibhav Dhar,577,1,269413.2,1
Vaibhav Gokhale,396,1,95488.0,1
Vaibhav Kade,254,1,66997.8,1
Vaibhav Kannan,239,1,83324.7,1
Vaibhav Keer,87,1,151860.0,1
Vaibhav Krishna,678,1,33779.7,0
Vaibhav Kunda,705,1,58760.5,1
Vaibhav Lad,369,1,55892.8,0
Vaibhav Manda,335,1,18658.0,0
Vaibhav Rana,714,1,86985.6,1
Vaibhav Ratta,597,1,50751.8,1
Vaibhav Rattan,325,1,41459.6,0
Vaibhav Sama,433,1,41202.9,0
Vaibhav Sarraf,131,1,29466.0,0
Vaibhav Sehgal,127,1,34648.8,0
Vaibhav Sheth,416,1,51471.95,0
Vaibhav Singhal,299,1,11988.4,0
Vaibhav Suri,193,1,46040.0,1
Vaibhav Viswanathan,55,1,214110.0,1
Vanya Anand,94,1,225845.0,1
Vanya Bhavsar,618,1,108496.0,1
Vanya Bir,569,1,290548.0,1
Vanya Bora,27,1,276184.8,1
Vanya Bose,359,1,27280.8,0
Vanya Choudhury,529,1,111048.0,1
Vanya Dhar,66,1,213670.4,1
Vanya Gade,169,1,8771.15,0
Vanya Iyer,7,1,25617.0,0
Vanya Joshi,693,1,81329.7,1
Vanya Magar,414,1,51059.2,0
Vanya Mallick,553,1,194187.6,1
Vanya Sachdeva,208,1,53443.8,1
Vanya Saha,303,1,116917.5,1
Vanya Sangha,493,1,207160.8,1
Vanya Sekhon,500,1,115257.8,1
Vanya Shan,128,1,133846.2,1
Vanya Srinivasan,389,1,36825.6,0
Vanya Sur,60,1,45039.0,0
Vanya Upadhyay,178,1,82570.5,1
Vanya Vig,181,1,77527.0,0
Vanya Vohra,343,1,215235.0,1
Vardaniya Barad,495,1,37144.05,0
Vardaniya Bhagat,58,1,87327.0,1
Vardaniya Bhalla,564,1,176979.0,1
Vardaniya Borra,81,1,229340.0,1
Vardaniya Chakrabarti,175,1,88529.4,1
Vardaniya Chaudhari,654,1,49766.4,0
Vardaniya Date,594,1,12509.45,0
Vardaniya Dave,27,1,2252.0,0
Vardaniya Dixit,724,1,51606.85,0
Vardaniya Hegde,363,1,35866.4,0
Vardaniya Jayaraman,181,1,171219.75,1
Vardaniya Kale,547,1,76065.0,0
Vardaniya Mandal,69,1,105576.8,1
Vardaniya Master,257,1,299560.0,1
Vardaniya Ramachandran,150,1,92796.0,1
Vardaniya Ramaswamy,545,1,33337.85,0
Vardaniya Sethi,413,1,33091.2,0
Vardaniya Tella,393,1,339844.5,1
Vardaniya Tripathi,538,1,56899.2,0
Vardaniya Vala,29,1,79166.0,1
Vardaniya Verma,42,1,93286.65,1
Vardaniya Vora,554,1,50750.1,0
Vedika Arora,35,1,295950.0,1
Vedika Atwal,696,1,133235.6,1
Vedika Bawa,707,1,27211.2,0
Vedika Biswas,121,1,147168.3,1
Vedika Borah,518,1,60490.25,1
Vedika Borde,241,1,199108.6,1
Vedika Chokshi,467,1,12262.1,0
Vedika Dara,691,1,204393.6,1
Vedika Dasgupta,88,1,83078.4,1
Vedika Dave,376,1,100082.4,1
Vedika Desai,382,1,1608.0,0
Vedika Dugal,548,1,15640.0,0
Vedika Gala,74,1,45625.5,1
Vedika Ganguly,485,1,228723.0,1
Vedika Gokhale,261,1,96524.0,1
Vedika Gola,661,1,174042.0,1
Vedika Grewal,181,1,144976.0,1
Vedika Hans,294,1,237402.0,1
Vedika Hegde,674,1,7900.2,0
Vedika Jain,619,1,21175.5,0
Vedika Jha,64,1,50884.8,0
Vedika Johal,399,1,127828.2,1
Vedika Kaur,136,1,128592.0,1
Vedika Khalsa,579,1,93979.2,1
Vedika Krishnan,451,1,18400.0,0
Vedika Lalla,440,1,56925.0,0
Vedika Magar,195,1,12200.4,0
Vedika Mane,17,1,2982.4,0
Vedika Mani,411,1,32504.0,0
Vedika Ramachandran,641,1,39523.3,0
Vedika Sane,143,1,87415.2,1
Vedika Shetty,34,1,74308.0,1
Vedika Sodhi,722,1,111308.4,1
Vedika Sridhar,579,1,147312.0,1
Vedika Suri,692,1,10030.0,0
Vedika Tank,402,1,136688.4,1
Vedika Thakur,311,1,171900.9,1
Vedika Varma,164,1,203352.0,1
Vedika Wagle,603,1,174587.2,1
Vedika Yadav,427,1,104787.2,1
Veer Babu,400,1,149832.0,1
Veer Barad,539,1,12556.15,0
Veer Bassi,371,1,9828.0,0
Veer Basu,116,1,337454.25,1
Veer Bhakta,309,1,89572.0,1
Veer Bhardwaj,131,2,233452.1,2
Veer Bora,70,1,55533.0,0
Veer Dara,428,2,314969.5,2
Veer Dugal,687,1,263434.5,1
Veer Dugar,116,1,9435.6,0
Veer Dâ€™Alia,623,1,161514.0,1
Veer Edwin,272,1,157272.0,1
Veer Ghosh,28,1,44528.8,0
Veer Goel,442,1,123705.6,1
Veer Hari,418,1,177102.6,1
Veer Kohli,375,1,25776.0,0
Veer Luthra,210,1,143985.75,1
Veer Mander,517,1,1384.2,0
Veer Rout,579,1,76948.2,1
Veer Sharaf,303,1,1536.8,0
Veer Sood,621,1,71349.0,1
Veer Sule,652,1,117605.0,1
Vidur Bahl,638,1,9722.0,0
Vidur Dani,6,1,33039.1,0
Vidur Deo,700,1,81193.6,1
Vidur Deol,204,1,84068.0,1
Vidur Din,626,1,38307.8,0
Vidur Dora,106,1,79574.4,1
Vidur Dutt,80,1,58288.0,0
Vidur Dutta,476,1,263075.0,1
Vidur Gandhi,690,1,287884.2,1
Vidur Hans,6,2,335577.1,2
Vidur Hari,259,1,85618.8,1
Vidur Khanna,322,1,15786.2,0
Vidur Khurana,187,1,43391.2,0
Vidur Mallick,196,1,7636.8,0
Vidur Mannan,103,1,10715.2,0
Vidur Sanghvi,398,1,161215.2,1
Vidur Sharaf,96,1,79611.9,1
Vidur Suri,354,1,230499.2,1
Vidur Tripathi,498,1,57235.6,1
Vidur Vala,221,1,54944.0,0
Vidur Zacharia,367,1,35421.7,0
Vihaan Aurora,349,1,15467.45,0
Vihaan Badal,94,1,42106.45,0
Vihaan Barad,553,1,166608.0,1
Vihaan Bhalla,678,1,270185.0,1
Vihaan Bhatti,501,1,35560.0,0
Vihaan Bir,279,1,292460.0,1
Vihaan Biswas,705,1,22544.0,0
Vihaan Bora,153,1,260978.4,1
Vihaan Chaudhari,66,1,172069.75,1
Vihaan Chaudry,116,1,164844.0,1
Vihaan Cheema,101,1,90477.6,1
Vihaan Cherian,226,1,48466.8,1
Vihaan Choudhry,296,1,67599.15,0
Vihaan Dani,101,1,221072.0,1
Vihaan Dash,102,1,83269.4,1
Vihaan Datta,473,1,252518.0,1
Vihaan Hora,291,1,9962.65,0
Vihaan Jayaraman,348,1,15136.2,0
Vihaan Kannan,169,1,20838.0,0
Vihaan Lall,143,1,199608.9,1
Vihaan Loyal,645,1,92579.4,1
Vihaan Maharaj,532,1,11947.2,0
Vihaan Majumdar,569,1,165336.0,1
Vihaan Salvi,492,1,73598.1,1
Vihaan Saran,109,1,68364.0,1
Vihaan Varty,594,1,119031.2,1
Vivaan Balasubramanian,191,1,63209.4,0
Vivaan Bassi,626,1,43462.2,1
Vivaan Basu,39,1,62925.6,1
Vivaan Bhardwaj,18,1,64257.45,1
Vivaan Biswas,647,1,52803.2,0
Vivaan Bobal,372,1,234604.8,1
Vivaan Dhingra,339,1,21426.3,0
Vivaan Edwin,14,1,190956.0,1
Vivaan Gaba,113,1,225024.0,1
Vivaan Gole,607,1,96844.0,1
Vivaan Goyal,702,1,38159.2,0
Vivaan Kala,562,1,48622.5,1
Vivaan Kumer,500,1,68289.0,1
Vivaan Ranganathan,67,1,60217.0,0
Vivaan Sastry,721,1,61936.0,1
Vivaan Setty,557,1,52711.2,0
Vivaan Sheth,297,1,137932.8,1
Vivaan Suresh,693,1,88933.5,1
Vivaan Tella,324,1,311152.5,1
Vivaan Upadhyay,651,1,53344.3,0
Vivaan Varma,618,1,157704.75,1
Vivaan Verma,676,1,114194.0,1
Vritika Agarwal,658,1,169292.0,1
Vritika Babu,220,1,23891.4,0
Vritika Batra,215,1,282260.0,1
Vritika Bhalla,569,1,189522.15,1
Vritika Cherian,241,3,176867.09999999998,2
Vritika Devi,275,1,90020.7,1
Vritika Divan,32,1,193808.55,1
Vritika Dube,315,1,121340.8,1
Vritika Dugal,512,1,121700.8,1
Vritika Dyal,43,1,86968.6,1
Vritika Gade,569,1,258344.75,1
Vritika Gala,613,1,95052.0,1
Vritika Gopal,159,1,60556.55,0
Vritika Iyer,296,1,31982.1,0
Vritika Krishnamurthy,697,1,46377.6,1
Vritika Sachar,576,1,18558.4,0
Vritika Sant,257,1,38222.4,0
Vritika Sethi,53,1,81062.55,1
Vritika Subramaniam,232,1,210280.5,1
Vritika Tandon,217,1,33407.7,0
Vritika Varma,708,1,86751.0,1
Vritika Wadhwa,31,1,43190.0,1
Yakshit Arora,149,1,3780.0,0
Yakshit Bajwa,229,1,249403.5,1
Yakshit Bakshi,141,1,111324.8,1
Yakshit Bala,685,1,100021.2,1
Yakshit Biswas,547,1,54445.05,0
Yakshit Borde,677,1,240996.0,1
Yakshit Brahmbhatt,28,1,83368.0,1
Yakshit Chakraborty,616,1,259035.8,1
Yakshit Cheema,446,1,27502.5,0
Yakshit Contractor,483,1,22712.0,0
Yakshit Dara,638,1,124092.8,1
Yakshit Das,341,1,70372.35,1
Yakshit Dey,443,1,48800.0,1
Yakshit Dhingra,683,1,254444.2,1
Yakshit Din,127,1,131814.0,1
Yakshit Garg,473,1,66990.2,1
Yakshit Gola,494,1,414.0,0
Yakshit Gole,212,1,29791.65,0
Yakshit Kurian,594,1,99541.0,1
Yakshit Kuruvilla,254,1,14734.0,0
Yakshit Lall,511,1,46795.1,0
Yakshit Ramachandran,721,1,50399.9,0
Yakshit Raman,351,1,64551.0,1
Yakshit Sidhu,120,1,11639.4,0
Yakshit Singh,325,1,237888.0,1
Yakshit Sur,243,1,50153.4,0
Yakshit Tank,339,1,203480.0,1
Yakshit Venkataraman,384,1,63919.8,1
Yashvi Banik,575,1,192316.0,1
Yashvi Bath,68,1,315925.0,1
Yashvi Brahmbhatt,631,1,50224.0,0
Yashvi Brar,121,1,45222.3,1
Yashvi Chandran,629,1,59841.6,1
Yashvi Chopra,235,1,104994.0,1
Yashvi Choudhury,303,1,271624.0,1
Yashvi Dewan,552,1,38907.25,1
Yashvi Gade,214,2,220237.6,2
Yashvi Grover,595,1,97728.4,1
Yashvi Khurana,550,1,87667.3,1
Yashvi Lad,619,1,49828.5,0
Yashvi Ravi,139,1,127392.15,1
Yashvi Sankaran,711,1,86930.7,1
Yashvi Sarin,66,1,55274.8,0
Yashvi Sarraf,597,1,18238.45,0
Yashvi Sastry,252,1,132601.0,1
Yasmin Arya,286,1,79844.0,1
Yasmin Badami,330,1,235505.0,1
Yasmin Baral,727,1,31347.9,0
Yasmin Bhandari,597,1,118764.8,1
Yasmin Bir,589,1,377387.5,1
Yasmin Biswas,210,1,288341.25,1
Yasmin Borde,423,1,162702.75,1
Yasmin Butala,609,1,62817.0,0
Yasmin Chahal,468,1,43095.8,1
Yasmin Choudhary,439,1,63708.0,1
Yasmin Contractor,444,1,141650.0,1
Yasmin Date,219,1,149499.0,1
Yasmin Doctor,70,1,124936.0,1
Yasmin Goswami,512,1,285570.0,1
Yasmin Johal,625,1,38752.2,0
Yasmin Kala,215,1,191451.6,1
Yasmin Kamdar,562,1,127023.0,1
Yasmin Kaul,439,1,6929.2,0
Yasmin Kaur,276,1,53985.65,0
Yasmin Konda,671,1,55644.0,0
Yasmin Mangal,117,1,6642.0,0
Yasmin Ratta,186,1,33530.4,0
Yasmin Raval,386,1,43510.0,0
Yasmin Sachdeva,474,1,80742.0,1
Yasmin Samra,564,1,188480.0,1
Yasmin Sankar,643,1,76296.0,1
Yasmin Saran,122,1,103440.0,1
Yasmin Sathe,659,1,212204.8,1
Yasmin Sekhon,154,2,232987.5,2
Yasmin Sengupta,730,1,166950.0,1
Yasmin Shroff,578,1,2360.0,0
Yasmin Sidhu,683,1,194917.5,1
Yasmin Solanki,412,1,137986.2,1
Yasmin Sood,311,1,92784.0,1
Yasmin Sur,393,1,84601.6,1
Yasmin Uppal,345,1,81872.0,1
Yasmin Vaidya,262,1,260495.25,1
Yasmin Vala,579,1,343040.0,1
Yasmin Wable,716,1,75395.8,1
Yasmin Warrior,352,1,66388.4,1
Yasmin Yogi,220,1,192392.4,1
Yuvaan Aurora,499,1,116863.1,1
Yuvaan Din,430,1,7259.0,0
Yuvaan Ganguly,464,1,186325.95,1
Yuvaan Gokhale,224,1,29775.5,0
Yuvaan Grover,727,1,86980.0,1
Yuvaan Jain,85,1,153707.2,1
Yuvaan Kade,515,1,6354.0,0
Yuvaan Kulkarni,36,1,115878.8,1
Yuvaan Kumer,405,1,33273.0,0
Yuvaan Raman,609,1,109263.0,1
Yuvaan Sankar,687,1,116996.4,1
Yuvaan Sarraf,582,1,66986.4,1
Yuvaan Sheth,159,1,59780.5,1
Yuvaan Thaman,169,1,250984.8,1
Yuvaan Toor,56,1,55992.0,0
Yuvaan Vig,122,1,141048.4,1
Yuvraj  Behl,599,1,298219.5,1
Yuvraj  Bhardwaj,669,1,77892.0,1
Yuvraj  Bhavsar,32,1,31028.9,0
Yuvraj  Chad,80,1,136138.8,1
Yuvraj  Chandra,460,1,136425.6,1
Yuvraj  Dass,677,1,115110.4,1
Yuvraj  Deo,467,1,68904.4,1
Yuvraj  Garde,410,1,123575.55,1
Yuvraj  Hayre,118,1,162175.5,1
Yuvraj  Kanda,649,1,108362.7,1
Yuvraj  Lad,249,1,102217.6,1
Yuvraj  Lala,44,1,84987.2,1
Yuvraj  Madan,312,1,45434.2,1
Yuvraj  Majumdar,234,1,51710.4,1
Yuvraj  Mand,643,1,83552.0,1
Yuvraj  Manda,724,1,302904.0,1
Yuvraj  Ramaswamy,661,1,82883.7,1
Yuvraj  Roy,617,1,64305.9,1
Yuvraj  Sarin,213,1,42880.8,0
Yuvraj  Shan,173,1,184744.8,1
Yuvraj  Shroff,355,1,54511.35,0
Yuvraj  Subramanian,265,1,50112.9,0
Yuvraj  Varghese,46,1,87036.0,1
Yuvraj  Varma,303,1,110133.0,1
Yuvraj  Virk,597,1,275852.0,1
Yuvraj  Walia,678,1,104158.0,1
Zain Baria,432,1,73062.6,0
Zain Brar,444,1,14630.4,0
Zain Dalal,207,1,9283.5,0
Zain Dani,265,1,28121.0,0
Zain Goda,197,1,88081.2,1
Zain Guha,404,1,53530.0,1
Zain Hari,416,1,353172.0,1
Zain Kanda,469,1,49237.1,0
Zain Kota,387,1,57911.05,0
Zain Mander,269,1,242968.2,1
Zain Mani,481,1,182130.2,1
Zain Sahni,579,1,177156.0,1
Zain Sarkar,208,1,119124.0,1
Zain Sen,552,1,100572.0,1
Zain Sha,249,1,46017.0,0
Zain Sule,417,1,197129.7,1
Zain Wadhwa,150,1,21751.5,0
Zaina Agarwal,269,1,23366.4,0
Zaina Bassi,167,1,225088.5,1
Zaina Bath,401,1,33241.45,0
Zaina Ben,464,1,186378.3,1
Zaina Bora,546,1,37821.6,0
Zaina Chakrabarti,84,1,83216.0,1
Zaina Chanda,573,1,99014.7,1
Zaina Chokshi,171,2,234146.7,2
Zaina Dass,573,1,10808.0,0
Zaina Dave,98,1,184682.7,1
Zaina Dora,656,1,118860.0,1
Zaina Dua,130,1,37328.8,0
Zaina Kadakia,519,1,277794.0,1
Zaina Khurana,35,1,17371.8,0
Zaina Sastry,423,1,150540.0,1
Zaina Sengupta,546,1,60488.4,0
Zaina Sibal,602,1,190350.0,1
Zaina Sidhu,270,1,45981.0,0
Zaina Soman,424,1,25908.4,0
Zara Acharya,96,1,115381.8,1
Zara Bhat,668,1,63433.0,0
Zara Chada,98,1,127712.0,1
Zara Chander,730,1,121444.6,1
Zara Din,337,1,22890.0,0
Zara Doshi,693,1,76552.0,1
Zara Dugar,256,1,4120.0,0
Zara Hegde,121,1,47139.2,0
Zara Kakar,233,1,93594.0,1
Zara Khalsa,187,1,173914.25,1
Zara Lad,384,1,25551.0,0
Zara Ramachandran,536,1,136873.6,1
Zara Raval,151,1,850.4,0
Zara Sehgal,75,1,48242.4,0
Zara Shenoy,71,1,78674.4,1
Zara Singh,227,1,152740.0,1
Zara Sinha,89,1,4954.5,0
Zara Swaminathan,173,1,164584.65,1
Zara Uppal,95,1,12032.0,0
Zara Varghese,497,1,149819.75,1
Zeeshan Bail,543,1,57324.9,1
Zeeshan Bajaj,197,1,304932.0,1
Zeeshan Bal,116,1,191688.0,1
Zeeshan Chad,19,1,206763.3,1
Zeeshan Chander,511,1,107706.25,1
Zeeshan Das,271,1,51140.0,0
Zeeshan Dash,137,1,259178.4,1
Zeeshan Deol,708,1,67209.3,0
Zeeshan Dhar,555,1,160882.05,1
Zeeshan Dubey,641,1,158964.45,1
Zeeshan Dâ€™Alia,113,1,5608.8,0
Zeeshan Gala,98,1,206729.5,1
Zeeshan Kaur,616,1,46642.9,0
Zeeshan Mandal,568,1,35613.0,0
Zeeshan Roy,547,2,242606.85,2
Zeeshan Sidhu,265,1,47932.25,0
Zeeshan Singhal,81,1,39805.5,0
Zeeshan Sule,244,1,63181.35,0
Zeeshan Tailor,437,1,45534.45,0
Zeeshan Vaidya,54,1,22778.4,0
Zoya Aurora,319,1,57703.0,1
Zoya Bakshi,300,1,87085.0,1
Zoya Behl,118,1,335135.0,1
Zoya Gera,147,1,14436.2,0
Zoya Gole,17,1,162657.6,1
Zoya Hans,201,1,17442.0,0
Zoya Joshi,302,1,160286.2,1
Zoya Kalla,261,1,1956.6,0
Zoya Kashyap,421,1,20680.0,0
Zoya Loyal,482,1,237588.0,1
Zoya Ranganathan,515,1,65364.3,0
Zoya Reddy,562,1,79619.5,1
Zoya Sami,301,2,167884.95,2
Zoya Sankar,217,1,42565.5,1
